Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
BMW,X5,X5 xDrive50e M Sport,A8,Automatic,2998,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),489,360,2.2,280,,,Euro 6 EA,False,WLTP,0,0,0,0,0,282.2,0,0,0,0,0,1,0,20,62,99,,106,95,7,4,,0.12,,,67.0,26 November 2025,
BMW,X5,X5 xDrive50e M Sport,A8,Automatic,2998,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),489,360,2.3,268,,,Euro 6 EA,False,WLTP,0,0,0,0,0,313.9,0,0,0,0,0,0.9,0,22,64,103,,115,98,8,6,,0.15,,,67.0,26 November 2025,
BMW,X5,X5 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,15.7,25.2,27.9,24.3,23.7,0,17.9,11.2,10.1,11.6,11.9,0,263,0,,,,,162,9,10,,0.12,,,69.0,26 November 2025,
BMW,X5,X5 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,16.3,25.7,28.5,25,24.4,0,17.3,11,9.9,11.3,11.6,0,286,0,,,,,214,11,11,,0.14,,,69.0,26 November 2025,
BMW,X5,X5 xDrive30d xLine,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,25.2,40.9,42.8,34.8,36.2,0,11.2,6.9,6.6,8.1,7.8,0,189,0,,,,,90,,32,46,0.78,,,67.0,26 November 2025,
BMW,X5,X5 xDrive30d xLine,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,28.2,44.1,46.3,37.7,39.2,0,10,6.4,6.1,7.5,7.2,0,205,0,,,,,94,,32,49,0.89,,,67.0,26 November 2025,
BMW,X5,X5 xDrive30d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,24.9,40.9,42.8,35.3,36.2,0,11.3,6.9,6.6,8,7.8,0,194,0,,,,,90,,32,46,0.78,,,67.0,26 November 2025,
BMW,X5,X5 xDrive30d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,27.2,42.8,44.8,36.7,38.2,0,10.4,6.6,6.3,7.7,7.4,0,204,0,,,,,94,,32,49,0.89,,,67.0,26 November 2025,
BMW,X5,X5 xDrive40d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,25.4,38.6,42.1,35.7,36.2,0,11.1,7.3,6.7,7.9,7.8,0,195,0,,,,,111,,33,50,0.41,,,68.0,26 November 2025,
BMW,X5 M,X5 M Competition,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),625,460,,,,,Euro 6 EC,False,WLTP,13.6,22.7,25.6,23.7,21.8,0,20.7,12.4,11,11.9,12.9,0,289,0,,,,,129,13,11,,0.42,,,72.0,26 November 2025,
BMW,X5 M,X5 M Competition,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),625,460,,,,,Euro 6 EC,False,WLTP,13.7,23.2,25.9,23.9,22.1,0,20.6,12.2,10.9,11.8,12.8,0,292,0,,,,,129,13,11,,0.42,,,72.0,26 November 2025,
BMW,X6,X6 xDrive30d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,25.6,41.5,44.1,36.6,37.6,0,11,6.8,6.4,7.7,7.5,0,189,0,,,,,90,,32,46,0.78,,,67.0,26 November 2025,
BMW,X6,X6 xDrive30d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),298,219,,,,,Euro 6 EC,False,WLTP,27.4,43.5,46.3,38.2,39.2,0,10.3,6.5,6.1,7.4,7.2,0,198,0,,,,,94,,32,49,0.89,,,67.0,26 November 2025,
BMW,X6,X6 xDrive40d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,25.6,40.3,43.4,37.1,37.1,0,11,7,6.5,7.6,7.6,0,190,0,,,,,111,,33,50,0.41,,,68.0,26 November 2025,
BMW,X6,X6 xDrive40d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,26.2,42.8,45.6,39.2,39.2,0,10.8,6.6,6.2,7.2,7.2,0,199,0,,,,,103,,36,54,0.57,,,68.0,26 November 2025,
BMW,X6,X6 xDrive40i M Sport,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,24.3,34,35.7,29.7,31.3,0,11.6,8.3,7.9,9.5,9,0,195,0,,,,,143,19,3,,0.05,,,68.0,26 November 2025,
BMW,X6,X6 xDrive40i M Sport,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,25,36.2,37.2,31.4,32.8,0,11.3,7.8,7.6,9,8.6,0,204,0,,,,,149,23,3,,0.13,,,68.0,26 November 2025,
BMW,X6,X6 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,15.8,25.2,28.2,25.2,24,0,17.8,11.2,10,11.2,11.8,0,259,0,,,,,162,9,10,,0.12,,,69.0,26 November 2025,
BMW,X6,X6 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,16.4,25.7,29.1,25.4,24.6,0,17.2,11,9.7,11.1,11.5,0,265,0,,,,,214,11,11,,0.14,,,69.0,26 November 2025,
BMW,X6 M,X6 M Competition,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),625,460,,,,,Euro 6 EC,False,WLTP,13.6,22.9,25.9,24.1,22,0,20.7,12.3,10.9,11.7,12.8,0,285,0,,,,,129,13,11,,0.42,,,72.0,26 November 2025,
BMW,X6 M,X6 M Competition,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),625,460,,,,,Euro 6 EC,False,WLTP,13.7,23.3,26.2,24.6,22.4,0,20.6,12.1,10.8,11.5,12.6,0,289,0,,,,,129,13,11,,0.42,,,72.0,26 November 2025,
BMW,X7,X7 xDrive40i Excellence,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,20.4,28.8,30.3,25.9,26.6,0,13.8,9.8,9.3,10.9,10.6,0,217,0,,,,,159,19,5,,0.20,,,69.0,26 November 2025,
BMW,X7,X7 xDrive40i Excellence,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,21.9,32.1,33.2,28.8,29.4,0,12.9,8.8,8.5,9.8,9.6,0,239,0,,,,,159,19,5,,0.20,,,69.0,26 November 2025,
BMW,X7,X7 xDrive40i M Sport,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,20.4,28.8,30.3,25.9,26.6,0,13.8,9.8,9.3,10.9,10.6,0,218,0,,,,,159,19,5,,0.20,,,69.0,26 November 2025,
BMW,X7,X7 xDrive40i M Sport,A8,Automatic,2998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EC,False,WLTP,21.9,32.1,33.2,28.5,29.4,0,12.9,8.8,8.5,9.9,9.6,0,239,0,,,,,159,19,5,,0.20,,,69.0,26 November 2025,
BMW,X7,X7 xDrive40d Excellence,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,22.5,34.8,37.1,31.7,32.1,0,12.5,8.1,7.6,8.9,8.8,0,212,0,,,,,109,,30,49,0.44,,,66.0,26 November 2025,
BMW,X7,X7 xDrive40d Excellence,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,24.1,37.7,40.9,34.9,34.9,0,11.7,7.5,6.9,8.1,8.1,0,232,0,,,,,109,,30,49,0.44,,,66.0,26 November 2025,
BMW,X7,X7 xDrive40d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,22.5,34.8,37.1,31.7,32.1,0,12.5,8.1,7.6,8.9,8.8,0,211,0,,,,,109,,30,49,0.44,,,68.0,26 November 2025,
BMW,X7,X7 xDrive40d M Sport,A8,Automatic,2993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),352,259,,,,,Euro 6 EC,False,WLTP,24.1,38.2,41.5,35.3,35.3,0,11.7,7.4,6.8,8,8,0,231,0,,,,,109,,30,49,0.44,,,68.0,26 November 2025,
BMW,X7,X7 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,15,22.9,25.4,22.4,21.8,0,18.8,12.3,11.1,12.6,12.9,0,274,0,,,,,137,9,12,,0.27,,,68.0,26 November 2025,
BMW,X7,X7 M60i xDrive,A8,Automatic,4395,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),530,390,,,,,Euro 6 EA,False,WLTP,15.6,24.4,27.2,24.4,23.3,0,18.1,11.6,10.4,11.6,12.1,0,292,0,,,,,137,9,12,,0.27,,,68.0,26 November 2025,
BMW,XM,XM 50e,A8,Automatic,2998,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),476,350,1.9,320,,,Euro 6 EA,False,WLTP,0,0,0,0,0,176.6,0,0,0,0,0,1.6,0,31,50,80,,87,105,9,9,,0.19,,,71.0,26 November 2025,
BMW,XM,XM 50e,A8,Automatic,2998,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),476,350,2,313,,,Euro 6 EA,False,WLTP,0,0,0,0,0,201.8,0,0,0,0,0,1.4,0,37,53,85,,96,105,9,9,,0.19,,,71.0,26 November 2025,
BMW,XM,XM Label,A8,Automatic,4395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),748,550,1.8,337,,,Euro 6 EA,False,WLTP,0,0,0,0,0,122.6,0,0,0,0,0,2.3,0,44,47,76,,88,161,14,2,22,0.15,,,73.0,26 November 2025,
BMW,XM,XM Label,A8,Automatic,4395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),748,550,1.9,326,,,Euro 6 EA,False,WLTP,0,0,0,0,0,141.2,0,0,0,0,0,2,0,53,51,82,,93,161,14,2,22,0.15,,,73.0,26 November 2025,
BMW,Z4,Z4 sDrive20i M Sport,A8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),197,145,,,,,Euro 6 EA,False,WLTP,27.4,39.2,44.8,39.7,38.6,0,10.3,7.2,6.3,7.1,7.3,0,161,0,,,,,159,13,10,,0.10,,,68.0,26 November 2025,
BMW,Z4,Z4 sDrive20i M Sport,A8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),197,145,,,,,Euro 6 EA,False,WLTP,28.2,39.8,45.6,40.4,39.8,0,10,7.1,6.2,7,7.1,0,164,0,,,,,159,13,10,,0.10,,,68.0,26 November 2025,
BMW,Z4,Z4 M40i - Automatic,A8,Automatic,2998,Petrol,Internal Combustion Engine (ICE),340,250,,,,,Euro 6 EA,False,WLTP,23.7,35.7,40.3,37.6,35.3,0,11.9,7.9,7,7.5,8,0,180,0,,,,,87,13,6,,0.14,,,69.0,26 November 2025,
BMW,Z4,Z4 M40i - Manual,M6,Manual,2998,Petrol,Internal Combustion Engine (ICE),340,250,,,,,Euro 6 EA,False,WLTP,22.5,33.2,37.1,33.6,32.4,0,12.5,8.5,7.6,8.4,8.7,0,197,0,,,,,120,14,9,,0.23,,,69.0,26 November 2025,
CADILLAC,XT4,350D FWD AT9,A9,Automatic,1995,Diesel,Internal Combustion Engine (ICE),174,128,0,,,,Euro 6d,False,WLTP,33.2,46.3,52.3,42.2,44.1,0,8.5,6.1,5.4,6.7,6.4,0,167,0,,,,,48,39,12,52,1.40,,,69.1,22 September 2021,
CADILLAC,XT4,350D AWD AT9,A9,Automatic,1995,Diesel,Internal Combustion Engine (ICE),174,128,0,,,,Euro 6d,False,WLTP,31.7,42.8,48.7,39.8,40.9,0,8.9,6.6,5.8,7.1,6.9,0,180,0,,,,,42,32,13,44,1.40,,,69.3,22 September 2021,
CADILLAC,XT4,350T AWD AT9,A9,Automatic,1998,Petrol,Internal Combustion Engine (ICE),230,169,0,,,,Euro 6d,False,WLTP,21.8,31,36.6,29.9,30.4,0,13,9.1,7.7,9.4,9.3,0,213,0,,,,,264,15,17,,,,,68.0,22 September 2021,
Chery UK Ltd,Tiggo 9,Chery Tiggo 9 Summit,3AT,Automatic,1499,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),143,105,2.5,253,,,Euro 6 EA,False,WLTP,118,46.3,41.5,31,40.9,470,2.4,6.1,6.8,9.1,6.9,0.6,7,14,157,253,,,264,34,9,,,66,66,67.0,05 January 2026,
CHEVROLET,CORVETTE,Stingray Coupe 6.2L V8 AT8,A8,Automatic,6162,Petrol,Internal Combustion Engine (ICE),482,354,0,,,,Euro 6d,False,WLTP,11.6,23.6,29.4,28.8,23.3,0,24.3,12,9.6,9.8,12.1,0,277,0,,,,,316,31,16,,0.10,,,71.6,03 October 2023,
CHEVROLET,CORVETTE,Stingray Convertible 6.2L V8 AT8,A8,Automatic,6162,Petrol,Internal Combustion Engine (ICE),482,354,0,,,,Euro 6d,False,WLTP,11.6,23.6,29.4,28.8,23.3,0,24.3,12,9.6,9.8,12.1,0,277,0,,,,,316,31,16,,0.10,,,71.6,03 October 2023,
CHEVROLET,CORVETTE,Z06 Coupe 5.5L V8 AT8,A8,Automatic,5460,Petrol,Internal Combustion Engine (ICE),646,475,0,,,,Euro 6d,False,WLTP,9.3,17.2,20.9,21.3,17.1,0,30.5,16.4,13.5,13.3,16.5,0,377,0,,,,,168,31,11,,0.02,,,72.0,03 October 2023,
CHEVROLET,CORVETTE,Z06 Convertible 5.5L V8 AT8,A8,Automatic,5460,Petrol,Internal Combustion Engine (ICE),646,475,0,,,,Euro 6d,False,WLTP,9.3,17.2,20.9,21.3,17.1,0,30.5,16.4,13.5,13.3,16.5,0,377,0,,,,,168,31,11,,0.02,,,72.0,03 October 2023,
CHRYSLER JEEP,Avenger MY25,100% Electric 115kW 156HP ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.4,142,436,271,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,375,603,0,,,,,,,66.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,100% Electric 115kW 156HP ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.7,167,336,209,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327,527,0,,,,,,,66.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 100HP MT FWD ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),100,74,,,,0,Euro 6 EA,False,WLTP,44.1,55.4,61.4,49.6,53.3,0,6.4,5.1,4.6,5.7,5.3,0,120,0,0,,0,,630,23,31,,,60,60,65.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 100HP MT FWD ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),100,74,,,,0,Euro 6 EA,False,WLTP,40.9,48.7,51.4,40.9,45.6,0,6.9,5.8,5.5,6.9,6.2,0,141,0,0,,0,,630,23,31,,,60,60,65.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 100HP DCT6 e-Hybrid FWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),100,74,,,,0,Euro 6 EB,False,WLTP,55.4,70.6,72.4,55.4,62.8,0,5.1,4,3.9,5.1,4.5,0,102,0,0,,0,,291,14,13,,,60,60,66.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 100HP DCT6 e-Hybrid FWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),100,74,,,,0,Euro 6 EB,False,WLTP,51.4,60.1,58.9,43.5,51.4,0,5.5,4.7,4.8,6.5,5.5,0,125,0,0,,0,,291,14,13,,,60,60,66.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 136HP DCT6 4xe Hybrid eAWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,0,Euro 6 EB,False,WLTP,65.7,62.8,65.7,49.6,58.9,0,4.3,4.5,4.3,5.7,4.8,0,109,0,0,,0,,386,17,16,,,60,60,66.0,27 November 2025,
CHRYSLER JEEP,Avenger MY25,1.2 136HP DCT6 4xe Hybrid eAWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,0,Euro 6 EB,False,WLTP,54.3,54.3,54.3,40.9,48.7,0,5.2,5.2,5.2,6.9,5.8,0,131,0,0,,0,,386,17,16,,,60,60,66.0,27 November 2025,
CHRYSLER JEEP,Compass MY24,1.3 GSE T4 4xe 240hp AT eAWD ,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,3.6,172,36,22,Euro 6 EA,False,WLTP,32.5,50.4,47.9,36.7,40.9,141.2,8.7,5.6,5.9,7.7,6.9,2,155,46,22,36,37,59,385,14,9,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Compass MY24,1.3 GSE T4 4xe 240hp AT eAWD ,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,3.2,193,36,22,Euro 6 EA,False,WLTP,29.7,45.6,42.8,32.5,37.2,141.2,9.5,6.2,6.6,8.7,7.6,2,172,56,22,36,32,51,385,14,9,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Compass MY24,Altitute 1.5 MHEV GSE T4 130hp DCT FWD ,A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,,,,0,Euro 6 EA,False,WLTP,47.1,56.5,60.1,46.3,52.3,0,6,5,4.7,6.1,5.4,0,122,0,0,,0,,369,23,6,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Compass MY24,Altitute 1.5 MHEV GSE T4 130hp DCT FWD ,A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,,,,0,Euro 6 EA,False,WLTP,42.2,52.3,51.4,40.9,46.3,0,6.7,5.4,5.5,6.9,6.1,0,137,0,0,,0,,369,23,6,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Compass MY25,74 KWH 213HP FWD ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),213,157,4,156,563,350,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,425,684,0,,,,,,,65.0,27 November 2025,
CHRYSLER JEEP,Compass MY25,74 KWH 213HP FWD,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),213,157,3.2,193,446,277,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,344,553,0,,,,,,,65.0,27 November 2025,
CHRYSLER JEEP,Compass MY25,1.2 145HP DCT6 FWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),145,100,,,,0,Euro 6 EB,False,WLTP,48.7,62.8,60.1,44.8,52.3,0,5.8,4.5,4.7,6.3,5.4,0,122,0,0,,0,,454,23,14,,,60,60,67.0,27 November 2025,
CHRYSLER JEEP,Compass MY25,1.2 145HP DCT6 FWD ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),145,100,,,,0,Euro 6 EB,False,WLTP,44.8,54.3,53.3,39.2,46.3,0,6.3,5.2,5.3,7.2,6.1,0,138,0,0,,0,,454,23,14,,,60,60,67.0,27 November 2025,
CHRYSLER JEEP,Grand Cherokee MY25,2.0 ATX 4xe ,A8,Automatic,1995,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,2.5,254,39,24,Euro 6 EA,False,WLTP,28.5,28,30.7,24.6,27.4,97.4,9.9,10.1,9.2,11.5,10.3,2.9,216,65,28,45,33,53,918,13,3,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Grand Cherokee MY25,2.0 ATX 4xe ,A8,Automatic,1995,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),272,200,2.3,274,39,24,Euro 6 EA,False,WLTP,20,25.7,29.4,24.4,25.2,83.1,14.1,11,9.6,11.6,11.2,3.4,245,76,25,41,29,47,918,13,3,,,60,60,68.0,27 November 2025,
CHRYSLER JEEP,Renegade MY25,1.5 e-Hybrid GSE T4 130HP DCT FWD ,A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,,,,0,Euro 6 EA,False,WLTP,47.1,57.6,60.1,46.3,52.3,0,6,4.9,4.7,6.1,5.4,0,122,0,0,,0,,369,23,6,,,60,60,67.0,27 November 2025,
CHRYSLER JEEP,Renegade MY25,1.5 e-Hybrid GSE T4 130HP DCT FWD ,A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,,,,0,Euro 6 EA,False,WLTP,42.2,52.3,53.3,40.9,46.3,0,6.7,5.4,5.3,6.9,6.1,0,137,0,0,,0,,369,23,6,,,60,60,67.0,27 November 2025,
CHRYSLER JEEP,Renegade MY25,1.3 GSE T4 4xe 240HP AT eAWD ,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,3.6,171,43,27,Euro 6 EA,False,WLTP,32.7,50.7,47.6,36.5,41.2,141.2,8.6,5.6,5.9,7.7,6.9,2,155,46,22,36,39,63,385,14,9,,,48,48,66.0,27 November 2025,
CHRYSLER JEEP,Renegade MY25,1.3 GSE T4 4xe 240HP AT eAWD ,A6,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,3.2,193,39,24,Euro 6 EA,False,WLTP,29.8,46.4,42.8,32.4,37,113,9.5,6.1,6.6,8.7,7.6,2.5,172,56,22,36,32,51,385,14,9,,,48,48,66.0,27 November 2025,
CHRYSLER JEEP,Wrangler MY25,4 Door Rubicon 2.0L TC GME ,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,,,,0,Euro 6 EA,False,WLTP,18.8,25.7,27.7,22.1,23.7,0,15,11,10.2,12.8,11.9,0,269,0,0,,0,,202,17,19,,,60,60,70.0,27 November 2025,
CHRYSLER JEEP,Wrangler MY25,4 Door Sahara 2.0L TC GME ,A8,Automatic,1995,Petrol,Internal Combustion Engine (ICE),272,200,,,,0,Euro 6 EA,False,WLTP,19.3,27.4,30.7,23.9,25.4,0,14.6,10.3,9.2,11.8,11.1,0,250,0,0,,0,,204,20,18,,,60,60,70.0,27 November 2025,
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,,Euro 6d,False,WLTP,51.1,59.7,65.1,49.1,55.6,0,4.7,4.3,5.8,5.1,6.4,0,133,,,,,,76,,51,73,0.57,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,,Euro 6d,False,WLTP,55.3,62.8,66.8,49.5,57.4,0,4.5,4.2,5.7,4.9,5.9,0,129,,,,,,52,,51,54,0.38,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 100,M5,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,,Euro 6d,False,WLTP,44.4,49.6,53.1,40.8,46.3,0,6.4,5.7,5.3,6.9,6.1,0,160,,,,,,76,,51,73,0.57,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 100,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,,Euro 6d,False,WLTP,48.2,51.7,55.3,41.6,48,0,5.9,5.5,5.1,6.8,5.9,0,154,,,,,,52,,51,54,0.38,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,50.3,58.9,62.4,47.9,54.2,0,4.8,4.5,5.9,5.2,6.5,0,137,,,,,,90,,34,56,0.79,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,56.2,61.7,65.4,49.5,57,0,4.6,4.3,5.7,5,5.8,0,130,,,,,,53,,49,53,0.48,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,43.4,49.6,52.6,41,46.1,0,6.5,5.7,5.4,6.9,6.1,0,161,,,,,,90,,34,56,0.79,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,48.5,51.8,54.3,41.9,48,0,5.8,5.5,5.2,6.7,5.9,0,154,,,,,,53,,49,53,0.48,,80,68.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,44.9,55.1,61.2,48.6,52.6,0,5.1,4.6,5.8,5.4,6.7,0,141,,,,,,86,,39,60,0.72,,80,69.0,16 November 2020,
CITROEN,Berlingo,Blue HDI 130 EAT8,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,,Euro 6d,False,WLTP,42,47.9,51.9,41,45.4,0,6.7,5.9,5.4,6.9,6.2,0,163,,,,,,86,,39,60,0.72,,80,69.0,16 November 2020,
